"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/13/2023","AQS","060290014","1","0.05","ppm","46","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/14/2023","AQS","060290014","1","0.059","ppm","64","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/15/2023","AQS","060290014","1","0.062","ppm","74","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/16/2023","AQS","060290014","1","0.057","ppm","58","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/17/2023","AQS","060290014","1","0.062","ppm","74","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/18/2023","AQS","060290014","1","0.053","ppm","49","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/19/2023","AQS","060290014","1","0.049","ppm","45","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/20/2023","AQS","060290014","1","0.03","ppm","28","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/21/2023","AQS","060290014","1","0.044","ppm","41","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/22/2023","AQS","060290014","1","0.062","ppm","74","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/23/2023","AQS","060290014","1","0.075","ppm","115","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/24/2023","AQS","060290014","1","0.078","ppm","126","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/25/2023","AQS","060290014","1","0.065","ppm","84","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/26/2023","AQS","060290014","1","0.067","ppm","90","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/27/2023","AQS","060290014","1","0.07","ppm","100","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/28/2023","AQS","060290014","1","0.071","ppm","101","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/30/2023","AQS","060290014","1","0.078","ppm","126","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/31/2023","AQS","060290014","1","0.079","ppm","129","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/01/2023","AQS","060290014","1","0.062","ppm","74","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/02/2023","AQS","060290014","1","0.047","ppm","44","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/03/2023","AQS","060290014","1","0.038","ppm","35","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/04/2023","AQS","060290014","1","0.045","ppm","42","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/05/2023","AQS","060290014","1","0.061","ppm","71","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/06/2023","AQS","060290014","1","0.061","ppm","71","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/07/2023","AQS","060290014","1","0.062","ppm","74","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/08/2023","AQS","060290014","1","0.064","ppm","80","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/09/2023","AQS","060290014","1","0.062","ppm","74","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/10/2023","AQS","060290014","1","0.056","ppm","54","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/11/2023","AQS","060290014","1","0.057","ppm","58","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/12/2023","AQS","060290014","1","0.064","ppm","80","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/13/2023","AQS","060290014","1","0.061","ppm","71","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/14/2023","AQS","060290014","1","0.069","ppm","97","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/15/2023","AQS","060290014","1","0.071","ppm","101","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/16/2023","AQS","060290014","1","0.059","ppm","64","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/17/2023","AQS","060290014","1","0.048","ppm","44","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/18/2023","AQS","060290014","1","0.047","ppm","44","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/19/2023","AQS","060290014","1","0.052","ppm","48","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/20/2023","AQS","060290014","1","0.056","ppm","54","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/21/2023","AQS","060290014","1","0.048","ppm","44","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/22/2023","AQS","060290014","1","0.055","ppm","51","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/23/2023","AQS","060290014","1","0.06","ppm","67","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/24/2023","AQS","060290014","1","0.06","ppm","67","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/25/2023","AQS","060290014","1","0.054","ppm","50","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/26/2023","AQS","060290014","1","0.047","ppm","44","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/27/2023","AQS","060290014","1","0.046","ppm","43","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/28/2023","AQS","060290014","1","0.049","ppm","45","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/29/2023","AQS","060290014","1","0.054","ppm","50","Bakersfield-California","16","94.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/30/2023","AQS","060290014","1","0.033","ppm","31","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/01/2023","AQS","060290014","1","0.036","ppm","33","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/02/2023","AQS","060290014","1","0.042","ppm","39","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/03/2023","AQS","060290014","1","0.05","ppm","46","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/04/2023","AQS","060290014","1","0.053","ppm","49","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/05/2023","AQS","060290014","1","0.056","ppm","54","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/06/2023","AQS","060290014","1","0.064","ppm","80","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/07/2023","AQS","060290014","1","0.063","ppm","77","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/08/2023","AQS","060290014","1","0.061","ppm","71","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/09/2023","AQS","060290014","1","0.053","ppm","49","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/10/2023","AQS","060290014","1","0.036","ppm","33","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/11/2023","AQS","060290014","1","0.042","ppm","39","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/12/2023","AQS","060290014","1","0.045","ppm","42","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/13/2023","AQS","060290014","1","0.046","ppm","43","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/14/2023","AQS","060290014","1","0.05","ppm","46","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/15/2023","AQS","060290014","1","0.058","ppm","61","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/16/2023","AQS","060290014","1","0.059","ppm","64","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/17/2023","AQS","060290014","1","0.048","ppm","44","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/18/2023","AQS","060290014","1","0.061","ppm","71","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/19/2023","AQS","060290014","1","0.069","ppm","97","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/20/2023","AQS","060290014","1","0.064","ppm","80","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/21/2023","AQS","060290014","1","0.052","ppm","48","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/22/2023","AQS","060290014","1","0.038","ppm","35","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/23/2023","AQS","060290014","1","0.024","ppm","22","Bakersfield-California","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
